interview__key	interview__id	interview__status	responsible	interviewers	rejections__sup	rejections__hq	entities__errors	questions__comments	interview__duration	n_questions_unanswered
12-72-37-17	47beb88b16664336a658cca434e1c5a9	100	ms_int6	1	0	0	0	0	00.00:02:42	0
42-84-40-77	4c86521b49d843119f05dd14acd67ebf	100	ms_int2	1	0	0	0	0	00.00:01:29	0
30-10-62-45	4d976a32f0254806bd1f5a5d0e56f75e	100	ms_int2	1	0	0	0	0	00.00:01:57	0
44-98-10-06	4de1ad84ce7a4b3d910bb798c25b2c6f	100	ms_int22	1	0	0	0	0	00.00:06:29	0
19-30-27-56	4e4fb5e5a9224cde85810b604b6af19c	100	ms_int11	1	0	0	0	0	00.00:01:57	0
96-86-50-04	4edad698b05c4c838f70f50c86352344	100	ms_int2	1	0	0	0	0	00.00:02:20	0
79-37-13-75	4f142c053a64497a97cf2320f92a3a45	100	ms_int2	1	0	0	0	0	00.00:02:16	0
77-54-86-57	51553b8515a24c678da3dd692b6321a4	100	ms_int2	1	0	0	0	0	00.00:01:20	0
93-76-75-49	527c4a63a40d458ca19a0271c4596898	100	ms_int11	1	0	0	0	0	00.00:03:57	0
96-67-12-64	52a2d15cf70b42d7943f48f6dbbed114	100	ms_int8	1	0	0	0	0	00.00:03:13	0
70-09-07-96	52a9c4024d1b4a79b238ed694dd5a067	100	ms_int8	1	0	0	0	0	00.00:04:48	0
59-87-03-58	52f9959eaf0c4bed8dd9df7c2f046544	100	ms_int3	1	0	0	0	0	00.00:00:57	0
89-71-69-22	54a85eee2f0b47439742127b9f2b02dd	100	ms_int8	1	0	0	0	0	00.00:02:55	0
44-96-69-33	558037280ae9416c99f3f0135e22aced	100	ms_int3	1	0	0	0	0	00.00:03:29	0
56-12-61-34	5998d6d3212b4f19bfda0b3368077e3c	100	ms_int4	1	0	0	0	0	00.00:03:10	0
13-45-81-02	5abb8df0f7af4a81aae4a38334eec56b	100	ms_int10	1	0	0	0	0	00.00:08:26	0
24-73-20-21	5c3ff7c10e354ffba99d1a836b41ef9b	100	ms_int6	1	0	0	0	0	00.00:02:42	0
39-94-51-30	5d1960a7563440c38d313665630a3983	100	ms_int20	1	0	0	0	0	00.00:07:54	0
37-40-83-13	5e9bbcef27cc4b9ea32b5dbd5e37fe1f	100	ms_int4	1	0	0	0	0	00.00:02:28	0
66-52-64-26	5ea5869d328e425786c568832416a037	100	ms_int5	1	0	0	0	0	00.00:01:22	0
49-09-88-76	5ff483dc1d5548459c1e9b87e227a801	100	ms_int2	1	0	0	0	0	00.00:04:07	0
59-23-75-91	607b1306a5714a41abcc7cfd680a7414	100	ms_int6	1	0	0	0	0	00.00:03:31	0
82-54-14-97	60aa18d9d4514e79a15084ff380d4f26	100	ms_int11	1	0	0	0	0	00.00:03:06	0
15-90-80-60	622f193a80d44f2a88a601938100fcf2	100	ms_int22	1	0	0	0	0	00.00:03:51	0
14-22-78-99	669366a650004ecc8f3192a1a42aa014	100	ms_int2	1	0	0	0	0	00.00:01:35	0
25-95-52-26	66fc73b68252478b812f1123b67d0e85	100	ms_int11	1	0	0	0	0	00.00:04:53	0
69-91-79-70	6feedfb006fb4a1581264852d41f09e9	100	ms_int10	1	0	0	0	0	00.00:06:30	0
90-90-40-74	710a4716bb4f4e379ca2a093f59784ca	100	ms_int8	1	0	0	0	0	00.00:04:24	0
42-24-22-13	719e062d035d4f0b8d2f28925f58bb73	100	ms_int3	1	0	0	0	0	00.00:03:00	0
29-75-06-94	76a992aa12e849feb32c1ea69e44954f	100	ms_int10	1	0	0	0	0	00.00:07:00	0
72-69-27-08	771205ed78e94ffbbc03820435881007	100	ms_int7	1	0	0	0	0	00.00:04:20	0
13-74-70-55	772d736e581d4800add4c21f84df116b	100	ms_int7	1	0	0	0	0	00.00:02:11	0
10-18-18-20	785de7f599cd4b13a009291335e69519	100	ms_int11	1	0	0	0	0	00.00:03:29	0
72-44-03-12	789214a0e9f9456c8784cd4a842b5971	100	ms_int22	1	0	0	0	0	00.00:03:00	0
39-33-02-30	7d96e8970f554b159fa29c6e37b8b894	100	ms_int22	1	0	0	0	0	00.00:03:21	0
07-39-62-14	7e4743f0c6e94fb98b5b22797b438e1a	100	ms_int7	1	0	0	0	0	00.00:03:30	0
08-75-76-17	7fc9e6408aa24d7c899c2b7851174db6	100	ms_int20	1	0	0	0	0	00.00:02:53	0
24-91-59-55	81e520dbad5b40eb8c898d9a22271be7	100	ms_int11	1	0	0	0	0	00.00:01:32	0
75-21-22-95	820b3f714cbe400391d7d5c832055492	100	ms_int22	1	0	0	0	0	00.00:02:31	0
71-92-36-18	829dc54ac0c44d7c8b107c967a520113	100	ms_int2	1	0	0	0	0	00.00:01:44	0
42-04-76-05	843870cec9714d049884b364d132c884	100	ms_int7	1	0	0	0	0	00.00:05:35	0
78-17-89-77	84d765c7ee784df3993394b129d632ac	100	ms_int2	1	0	0	0	0	00.00:03:58	0
71-31-84-30	8950f9b0e76c4f5cb58a8cf8f418ad39	100	ms_int22	1	0	0	0	0	00.00:05:02	0
73-07-80-85	8af638a2bfef4375b38623d2181aade8	100	ms_int4	1	0	0	0	0	00.00:02:17	0
77-20-84-51	8d7d3b4056be42a082b072de7988bd95	100	ms_int6	1	0	0	0	0	00.00:02:45	0
91-34-42-33	8fd641eb235845ccb063eab610db6958	100	ms_int11	1	0	0	0	0	00.00:01:10	0
16-62-35-90	8fe685e7ef2c48e0b1098f07a4a632c3	100	ms_int3	1	0	0	0	0	00.00:02:00	0
57-30-38-10	92ad5b25194743cdae679b9f861da35b	100	ms_int6	1	0	0	0	0	00.00:06:16	0
89-92-85-62	9434e1982140446284dad3e13518c384	100	ms_int4	1	0	0	0	0	00.00:01:28	0
35-42-69-24	949291bae1a94ebd8837b88462131ac0	100	ms_int3	1	0	0	0	0	00.00:03:18	0
82-14-46-22	9588c7c2b9214a12b908283f80140781	100	ms_int11	1	0	0	0	0	00.00:02:00	0
17-75-59-55	96a611570f534920ac9da5bb1fd2d8ff	100	ms_int7	1	0	0	0	0	00.00:03:49	0
09-11-11-05	994413c2ddc34921aefbb7621550ce93	100	ms_int2	1	0	0	0	0	00.00:02:22	0
24-78-52-42	99f022856d3b4a2db3f3474658246c5a	100	ms_int7	1	0	0	0	0	00.00:02:51	0
53-27-75-55	9c03be54152241f6a7cf770c878d98a9	100	ms_int7	1	0	0	0	0	00.00:03:25	0
81-04-37-25	9eab8cff705345c1ba5059f423edada5	100	ms_int22	1	0	0	0	0	00.00:03:03	0
23-04-11-34	9f05db4d1f93443a8273d995a2ff8e80	100	ms_int11	1	0	0	0	0	00.00:01:05	0
50-75-48-33	9faf05f01e144e528c38f88127bb7a38	100	ms_int20	1	0	0	0	0	00.00:03:49	0
27-21-02-87	a23195fc029142c6aceb07baf9e85287	100	ms_int3	1	0	0	0	0	00.00:02:15	0
65-17-89-47	a576fc10dea34ff1bdd7f5a57d448309	100	ms_int4	1	0	0	0	0	00.00:03:14	0
15-73-03-22	a70b4225739c4340b51267ccb89ffa90	100	ms_int20	1	0	0	0	0	00.00:02:00	0
34-59-36-04	a74fb4a360644e02b42e8ccdfcf03976	100	ms_int11	1	0	0	0	0	00.00:01:14	0
16-34-17-98	a79ec0a0c2a94db8b163d9b3f673776d	100	ms_int6	1	0	0	0	0	00.00:05:07	0
43-23-35-53	aa773dc5d2cc4651a7a33c3558cbe5d1	100	ms_int3	1	0	0	0	0	00.00:03:15	0
70-16-65-09	aaf68b3869244e779de6327ad871624d	100	ms_int3	1	0	0	0	0	00.00:01:27	0
38-30-83-22	ab2b4aba9744472cb5d2a72f652b1416	100	ms_int11	1	0	0	0	0	00.00:02:34	0
35-16-44-17	ad86a7f73bbd49bb8f989bf7df9e1fad	100	ms_int4	1	0	0	0	0	00.00:01:41	0
48-62-94-30	af7f306f7c294ec3ab1959a32f9962cd	100	ms_int8	1	0	0	0	0	00.00:02:03	0
05-18-59-10	afc22ca1b14440df94c3162d31b0c5be	100	ms_int11	1	0	0	0	0	00.00:02:21	0
73-64-18-34	b2014207f77941729aeaa77e75092828	100	ms_int8	1	0	0	0	0	00.00:01:44	0
38-18-65-08	b22855a97f1a42a3987eab8c264e7bbf	100	ms_int22	1	0	0	0	0	00.00:04:14	0
05-39-37-51	b235ed508bcd45e5961f68994c3db913	100	ms_int20	1	0	0	0	0	00.00:07:09	0
34-49-97-88	b27f2b09afe24a86bbfa46da243c6cd0	100	ms_int6	1	0	0	0	0	00.00:02:41	0
92-00-32-34	b29f4ea333254f6a92421804a09bf091	100	ms_int4	1	0	0	0	0	00.00:03:24	0
73-09-80-08	b4f2146f5f2b45e3a23db46ab376a7c4	100	ms_int22	1	0	0	0	0	00.00:02:15	0
39-71-33-57	b611e9ecc54848c6b89839b9dfc2e4c3	100	ms_int2	1	0	0	0	0	00.00:01:44	0
45-94-07-13	b6918cb624ad43f9b80015700a60bd5b	100	ms_int8	1	0	0	0	0	00.00:03:49	0
85-58-31-50	b6f5b70d4020455b92aafdd513b8f6fc	100	ms_int10	1	0	0	0	0	00.00:01:39	1
69-02-05-09	b79b7e93bf3a42b7a6b9b2e3e5bdfee9	100	ms_int6	1	0	0	0	0	00.00:01:43	0
41-93-77-61	b9097808547f43b0988d9227095250fd	100	ms_int2	1	0	0	0	0	00.00:03:40	0
86-83-80-94	b9aa5b94c39b43c99d011c1ed3042718	100	ms_int20	1	0	0	0	0	00.00:02:59	0
77-25-31-97	beeb7a05254d4694886b725103b67fa6	100	ms_int4	1	0	0	0	0	00.00:04:08	0
25-74-55-83	c06b6ceafb2e423c857fc2d4484224aa	100	ms_int10	1	0	0	0	0	00.00:04:07	0
06-23-61-42	c1dc8651f1fe4d5b896765e4935b65e2	100	ms_int10	1	0	0	0	0	00.00:07:36	0
92-42-04-51	c262dfae40db4c5cad3bef3b432d585f	100	ms_int2	1	0	0	0	0	00.00:01:36	0
10-50-15-30	c7447bbbce7b4479843d33eed7e3530c	100	ms_int10	1	0	0	0	0	00.00:03:36	1
10-64-40-88	c78f458fe91540fdb8b9dbe2c2840faf	100	ms_int6	1	0	0	0	0	00.00:06:08	0
35-61-42-64	ca09f3a69b0149ffa84fdec0a0ea9a88	100	ms_int10	1	0	0	0	0	00.00:12:27	0
96-37-34-08	ca830d594b4d4f36bf7d65ddf1ebc0ec	100	ms_int10	1	0	0	0	0	00.00:10:40	0
43-33-01-83	cc503251f74f42cb9dcf7a4091cf3e84	100	ms_int5	1	0	0	0	0	00.00:04:34	0
68-97-06-63	cc8ac88f8c954940ab3e343c7204d4b9	100	ms_int6	1	0	0	0	0	00.00:02:27	0
07-04-56-72	cd268a08184a4c858cdf60adb67383c1	100	ms_int4	1	0	0	0	0	00.00:01:57	0
95-15-70-07	cd8dec7ff8de48809d6c9a37813fdd10	100	ms_int4	1	0	0	0	0	00.00:07:02	0
39-76-27-45	cfa6e60e8fd84150a9b445b4fe4019b4	100	ms_int4	1	0	0	0	0	00.00:02:53	0
29-73-14-52	d0c635e06cb84c7fbbe230adf94b6686	100	ms_int22	1	0	0	0	0	00.00:02:32	0
85-28-03-70	d1fc9f436e1c4cab88a7549d0664c3cb	100	ms_int6	1	0	0	0	0	00.00:05:10	0
30-41-53-14	d35ec06def174c048b4f899a8f9e4efe	100	ms_int11	1	0	0	0	0	00.00:06:02	0
74-68-73-53	d47812d7d1964223b33a327b7a3eba03	100	ms_int11	1	0	0	0	0	00.00:01:01	0
79-58-22-43	d5d3f8452bbb457585df2c0738ddb53c	100	ms_int4	1	0	0	0	0	00.00:04:28	0
85-97-26-46	d630792c8ae247d39be4f01627414af7	100	ms_int4	1	0	0	0	0	00.00:04:12	0
99-83-29-76	d6d158be41ee4f868be5b143a7fed0a3	100	ms_int4	1	0	0	0	0	00.00:02:14	0
00-36-43-25	d8cc4459e95248a29ca8102e22e63ebf	100	ms_int6	1	0	0	0	0	00.00:05:00	0
46-62-97-48	da11dc3ef6254dd8b2189d401cd2ca88	100	ms_int4	1	0	0	0	0	00.00:01:42	0
85-89-16-25	dd0f904ac9144a5294f8699540ea7b80	100	ms_int4	1	0	0	0	0	00.00:03:36	0
65-48-95-14	dd2bd6a5544b4eae96f20559dc2f7f16	100	ms_int5	1	0	0	0	0	00.00:05:17	0
04-74-87-39	de1f0b0a605b43faa8a9e595b66c076a	100	ms_int20	1	0	0	0	0	00.00:05:33	0
20-72-01-06	df543f3002da44fcae98e91b6ecb1068	100	ms_int10	1	0	0	0	0	00.00:06:37	0
55-47-98-35	df96d6d539b54a3c8ce55d6c5a321a37	100	ms_int11	1	0	0	0	0	00.00:00:55	0
17-45-85-72	e1d9b98b6421441bae49fe6d13b1690a	100	ms_int4	1	0	0	0	0	00.00:08:25	0
28-73-32-56	e408307d969b440e96daddc1df7da526	100	ms_int11	1	0	0	0	0	00.00:04:41	0
03-61-35-82	e61320a42df146b089f6c0328bb15234	100	ms_int4	1	0	0	0	0	00.00:02:46	0
52-04-54-11	e62c7b6c36c943acb6b54b38ef179019	100	ms_int11	1	0	0	0	0	00.00:01:29	0
84-15-74-07	e9a258af8d9649d88a44ce14f697e3c7	100	ms_int11	1	0	0	0	0	00.00:02:43	0
94-99-75-77	eb3fd21e417c43469c15068a00983686	100	ms_int22	1	0	0	0	0	00.00:03:49	0
89-21-15-43	ebdb3e387ea64fe49d61a470df1fcbf4	100	ms_int4	1	0	0	0	0	00.00:01:57	0
41-97-64-36	ec3c6ec4b8db453088f5661e1e610f8f	100	ms_int4	1	0	0	0	0	00.00:04:33	0
85-67-81-57	ecad1ce0336f4da7935c243a926df394	100	ms_int5	1	0	0	0	0	00.00:02:03	0
21-81-74-28	ee927bb50cc242ffb7458464f4b7e7cf	100	ms_int3	1	0	0	0	0	00.00:02:32	0
21-03-38-71	f0a82b714d6e48269ad1b30bd71917fe	100	ms_int5	1	0	0	0	0	00.00:01:48	0
58-97-40-79	f1e7535ca4c14bc885511ed0ad04e8c1	100	ms_int8	1	0	0	0	0	00.00:07:05	0
57-98-23-80	f1fa54c908cd4087a51fcdb2c1b867bf	100	ms_int2	1	0	0	0	0	00.00:01:39	0
47-32-41-10	f338d12a52fc4a0abdbd77637fd8847e	100	ms_int8	1	0	0	0	0	00.00:03:55	0
31-00-20-06	f375506d65c9414b88dc4d3597301fe7	100	ms_int5	1	0	0	0	0	00.00:04:18	0
65-56-15-60	f852922b9c864c5b9359be899dd4851b	100	ms_int5	1	0	0	0	0	00.00:03:16	0
86-95-32-43	fadc7bf3b2be40bb971335a4f0419fec	100	ms_int20	1	0	0	0	0	00.00:03:39	0
14-04-95-83	fae3e5fcdc0047268859558608218746	100	ms_int11	1	0	0	0	0	00.00:01:39	0
82-08-17-81	fbf9603814d646e28afd6f312a0f178e	100	ms_int6	1	0	0	0	0	00.00:06:06	0
68-22-26-65	fc040c8023c74995bd9066857b7a5501	100	ms_int4	1	0	0	0	0	00.00:03:58	0
23-26-30-36	009f6bc4c66b491c8cc91114347000f7	100	ms_int22	1	0	0	0	0	00.00:02:41	0
62-93-03-12	028be9409d27454b8b1417a4a8ca0d28	100	ms_int5	1	0	0	0	0	00.00:01:01	0
69-40-77-17	0404ee72c24c45fa988d51b037ce472d	100	ms_int22	1	0	0	0	0	00.00:05:00	0
03-94-50-96	048c21a1f1104d5dbafca5fb8becff12	100	ms_int11	1	0	0	0	0	00.00:05:16	0
58-83-55-09	07209cae345940dd91d6b968ee1875d9	100	ms_int8	1	0	0	0	0	00.00:04:20	0
88-06-21-30	077bace2af794839807c03d28a1c6269	100	ms_int22	1	0	0	0	0	00.00:03:08	0
14-38-61-88	0b5c21d48a754a62acb394773835bb55	100	ms_int8	1	0	0	0	0	00.00:01:40	0
91-05-98-30	0b6facea9b7a44f0b7b61112cfafda09	100	ms_int22	1	0	0	0	0	00.00:03:23	0
08-15-84-93	0b9fd85563154143b1bfa626d3175e63	100	ms_int8	1	0	0	0	0	00.00:03:20	0
93-48-30-33	0bc0884f8e564523a5be3b099bc21875	100	ms_int5	1	0	0	0	0	00.00:04:56	0
46-32-28-98	0fd1f37a2e5b4b3cb1292ad9c32d6e47	100	ms_int22	1	0	0	0	0	00.00:02:19	0
98-49-82-97	10552db007da43b5972bc3c8a8244fc2	100	ms_int22	1	0	0	0	0	00.00:01:53	0
96-73-55-67	10f49df7605a4f91b8f04884c43316db	100	ms_int22	1	0	0	0	0	00.00:01:57	0
38-76-62-23	185794e59b3f407c9db990c2f4523c48	100	ms_int22	1	0	0	0	0	00.00:02:17	0
58-33-53-35	1873b2e5700d467c8f3d3685407e5649	100	ms_int6	1	0	0	0	0	00.00:12:00	0
49-89-78-87	18f145e7b01e42e3b617a52fb8cf6d57	100	ms_int8	1	0	0	0	0	00.00:04:00	0
12-69-96-15	1a930b30562f4a37ba864d29a2d051a8	100	ms_int8	1	0	0	0	0	00.00:02:19	0
04-01-87-56	1a9a3befc399404cafe1805c616c6eb3	100	ms_int8	1	0	0	0	0	00.00:03:07	0
10-21-77-63	1c163c948def427bafa01ff0974dfbfb	100	ms_int8	1	0	0	0	0	00.00:02:00	0
04-33-51-66	1c20c5faae194740a1a9414b618a63d4	100	ms_int5	1	0	0	0	0	00.00:01:47	0
88-11-99-49	1e9ba4420dcd47228ef8befd93111db0	100	ms_int8	1	0	0	0	0	00.00:01:21	0
32-71-99-73	20267101c2b44ea88441b69e42bcb589	100	ms_int20	1	0	0	0	0	00.00:12:53	0
31-74-67-61	2269164e2bf44fb686d367527dd9561f	100	ms_int22	1	0	0	0	0	00.00:03:17	0
48-27-67-95	2288cc04912e461e9329badcb842c9c0	100	ms_int8	1	0	0	0	0	00.00:02:18	0
81-85-25-84	234fd394ddb44f058836e5b9b26a62a2	100	ms_int20	1	0	0	0	0	00.00:04:40	0
37-65-73-91	25c11ef40d584f5ea2890b92c791d652	100	ms_int20	1	0	0	0	0	00.00:10:19	0
01-20-93-43	2715a1e782bb4481b4c877b3df5267f6	100	ms_int2	1	0	0	0	0	00.00:05:02	1
18-52-54-72	27597fa28f66437b83c7ed000d6e4bfd	100	ms_int22	1	0	0	0	0	00.00:01:31	0
32-82-04-59	2b07d1ccfeda4b10819f04dd4284f740	100	ms_int22	1	0	0	0	0	00.00:02:35	0
98-69-09-53	2b3b9d6a66fd4a02ad2f08f762bcb4d7	100	ms_int8	1	0	0	0	0	00.00:02:06	0
24-88-89-98	2dbff184a3c444d0901a8cb1de530e17	100	ms_int5	1	0	0	0	0	00.00:01:26	0
93-71-09-46	2df8c90dd93c43c7a79b08e29354eb91	100	ms_int8	1	0	0	0	0	00.00:04:03	0
61-07-20-43	2e0afe2515ee43778b4503f4143b4903	100	ms_int22	1	0	0	0	0	00.00:01:27	0
51-79-78-31	2fb900500cfa4e9ca3abaf47bc8a682d	100	ms_int10	1	0	0	0	0	00.00:05:13	0
27-52-85-01	301ac99c11254645a2c5fd18bfcea473	100	ms_int22	1	0	0	0	0	00.00:06:58	0
66-56-69-26	334c6b606b614d11ae186604e1b0e730	100	ms_int8	1	0	0	0	0	00.00:04:31	0
10-19-31-76	3414ec13b5a249d09e1756ed468c0eb0	100	ms_int8	1	0	0	0	0	00.00:01:33	0
87-85-20-72	3729b261132c42da95a2551580af3430	100	ms_int22	1	0	0	0	0	00.00:02:34	0
64-14-88-61	3908d28eae0c46dbbe22b3212d9410b4	100	ms_int8	1	0	0	0	0	00.00:01:51	0
60-44-47-97	3914755becf44083862fe3e659e411a0	100	ms_int20	1	0	0	0	0	00.00:04:10	0
88-98-84-30	39b60bb9efe84352961894aa8d5d117c	100	ms_int5	1	0	0	0	0	00.00:02:36	0
41-57-66-26	3f9f972aba5842238ef82cd7b32a3035	100	ms_int8	1	0	0	0	0	00.00:02:26	0
20-03-84-90	405aa66115ab4e5a8deeac43fc64eace	100	ms_int20	1	0	0	0	0	00.00:07:49	0
01-93-47-52	40f107e6995343c7974083feb7c89d35	100	ms_int20	1	0	0	0	0	00.00:05:04	0
24-72-03-76	4130a64fd57b4951b771b08bbc74f2b3	100	ms_int5	1	0	0	0	0	00.00:02:38	0
41-10-44-65	4392b71aaa8649bf9338110c0ff13945	100	ms_int5	1	0	0	0	0	00.00:02:04	0
22-51-87-00	451a7a835a2b4ee6ae62e1b5bfed22cd	100	ms_int8	1	0	0	0	0	00.00:01:17	0
69-82-03-43	46d44faabaae4dfbb5b87c06278b0556	100	ms_int7	1	0	0	0	0	00.00:03:28	0
06-65-52-98	4c0f833c293e40068ae2d28c5651b39a	100	ms_int20	1	0	0	0	0	00.00:02:38	0
85-06-92-53	547a55071b5a46bea439927bf9ab8837	100	ms_int8	1	0	0	0	0	00.00:01:44	0
67-69-44-21	565825de24a948af95b7ef0f558e74f3	100	ms_int3	1	0	0	0	0	00.00:01:14	0
91-52-36-59	570c6d0d922f496ca2dc1c4e50d4f068	100	ms_int3	1	0	0	0	0	00.00:01:35	0
23-05-59-32	5718e320ed5d4e80a8eb98843b64212f	100	ms_int10	1	0	0	0	0	00.00:03:14	0
19-43-57-52	5a2ad55e5be4416fa379c55fda0774cd	100	ms_int22	1	0	0	0	0	00.00:04:02	0
74-44-59-26	5b7ce6beb5264c83a75492f7699c25ba	100	ms_int8	1	0	0	0	0	00.00:02:14	0
01-63-20-10	5d6c78aba02e492b8962b57426b6cf54	100	ms_int20	1	0	0	0	0	00.00:07:55	0
90-07-83-14	5da669daee864ac4a136ff46fe2689ac	100	ms_int2	1	0	0	0	0	00.00:02:25	0
71-07-95-09	5e5e38712f53485b8d6de41382f081ff	100	ms_int20	1	0	0	0	0	00.00:06:54	0
90-63-29-25	62115bac60e94d76b046909e8eda950a	100	ms_int8	1	0	0	0	0	00.00:04:04	0
56-91-68-05	631bee8f535049a8a5de629a1e526a4b	100	ms_int2	1	0	0	0	0	00.00:02:31	1
64-11-16-46	6432baee849346fab0fe6b0a1c56f002	100	ms_int8	1	0	0	0	0	00.00:02:40	0
85-72-69-00	65402c485f354f678ae331d3c4948b4f	100	ms_int8	1	0	0	0	0	00.00:14:56	0
51-03-95-79	6837db57ec3d4f3499a7dfdaeb43ce7d	100	ms_int8	1	0	0	0	0	00.00:01:06	0
28-30-49-27	68e77a8f6451424a8f136465d6081ca5	100	ms_int22	1	0	0	0	0	00.00:05:10	0
81-59-31-70	690360eaef174f41a07f6ee088f38dd4	100	ms_int8	1	0	0	0	0	00.00:04:24	0
38-18-00-10	693d4ab734ce4ad2bb33017dd6083009	100	ms_int22	1	0	0	0	0	00.00:03:30	0
60-52-48-90	69f91105bcc349aa9819de75aee61439	100	ms_int8	1	0	0	0	0	00.00:02:16	0
97-77-40-10	6c2137c1ac1b42bc9705ac9cf92d4f48	100	ms_int8	1	0	0	0	0	00.00:30:16	0
41-96-34-08	6d366323562a481ba821fba206c6a476	100	ms_int22	1	0	0	0	0	00.00:05:13	0
91-17-14-25	6eafcf2615d74a4883928b8d69058309	100	ms_int20	1	0	0	0	0	00.00:07:52	0
12-99-17-29	6f4f2d18f104486698799a67e49cca28	100	ms_int8	1	0	0	0	0	00.00:02:20	0
70-92-08-93	70108d103e434333a48b74374ae4b95c	100	ms_int8	1	0	0	0	0	00.00:03:09	0
87-95-53-31	706f8f6439894b3fb4007439d7ef7841	100	ms_int22	1	0	0	0	0	00.00:02:06	0
34-66-25-59	70ea3cabcaea4a3289034ea4174765ce	100	ms_int8	1	0	0	0	0	00.00:03:50	0
38-86-65-61	71058e24a98b429d9555f9c2d149b9fb	100	ms_int3	1	0	0	0	0	00.00:03:32	0
58-95-42-07	72a4379134a642658d403fefe828397f	100	ms_int8	1	0	0	0	0	00.00:03:09	0
89-75-36-64	732c4ef6f0c64c94883d5e5ea85ebfbf	100	ms_int20	1	0	0	0	0	00.00:07:49	0
28-09-22-82	7495cccd26ad4e7dbb6307e6e5a377e4	100	ms_int20	1	0	0	0	0	00.00:05:13	0
57-94-15-13	76b15dd1291048e0970af3b9112bfa7d	100	ms_int22	1	0	0	0	0	00.00:03:15	0
24-51-08-76	77012866269a42a9b2a429713b3cbeb7	100	ms_int20	1	0	0	0	0	00.00:07:47	0
96-22-35-46	772fdb6e536147bf967156af90c35bfd	100	ms_int2	1	0	0	0	0	00.00:15:03	0
21-11-88-18	777da461fccb46a4931c175f5c40faae	100	ms_int11	1	0	0	0	0	00.00:14:18	0
71-29-76-15	7978024d1e794422bde388b18827f05b	100	ms_int22	1	0	0	0	0	00.00:02:22	0
83-96-23-26	7a1396d35b704c93b60a4c25051fd3cc	100	ms_int22	1	0	0	0	0	00.00:03:20	0
10-08-85-44	7cab4650a8124575baab419261c6ea46	100	ms_int20	1	0	0	0	0	00.00:03:41	0
50-06-89-17	7f2101c9a9cc48c48a370c376afd097b	100	ms_int8	1	0	0	0	0	00.00:03:33	0
42-73-28-97	81c0d81e98c744db9d968ec866783cd5	100	ms_int20	1	0	0	0	0	00.00:05:47	0
15-12-14-48	84a2c337a25949329a92c1160b91e5cf	100	ms_int11	1	0	0	0	0	00.00:03:57	0
25-56-53-40	85939b57d2bd41a7baa5cf4cd86923c7	100	ms_int5	1	0	0	0	0	00.00:00:43	0
16-70-15-75	86b143fb94e04e7dbd4869ba53e8a8ef	100	ms_int20	1	0	0	0	0	00.00:05:37	0
57-81-69-38	89772e0b54e34ea4ab7d0c8f3c1f00e0	100	ms_int6	1	0	0	0	0	00.00:06:57	0
04-02-63-39	89cf834f3cdb482a99214b5acce0de05	100	ms_int3	1	0	0	0	0	00.00:00:43	0
52-68-00-38	8afbb51768c348a08dee5fe175b90ddb	100	ms_int8	1	0	0	0	0	00.00:01:56	0
48-15-89-68	8ca7a1be259540f6b408bc702cda0729	100	ms_int8	1	0	0	0	0	00.00:03:11	0
46-75-91-59	8dc5508f692243ad943afdd224b8a230	100	ms_int20	1	0	0	0	0	00.00:10:20	0
36-23-48-48	8de0cf2cf9b2453b8f4f0eb243ae9ced	100	ms_int3	1	0	0	0	0	00.00:02:41	0
18-20-91-95	8e5943780ac84fe4842428e8bca2ad51	100	ms_int20	1	0	0	0	0	00.00:08:09	0
56-66-16-91	8eb72704338540faaf299c06b470c9fb	100	ms_int8	1	0	0	0	0	00.00:01:00	0
50-64-08-87	9004d4e3a56e4409a30ffdf9f3cfc524	100	ms_int11	1	0	0	0	0	00.00:24:14	0
18-20-27-79	90de7a0a79064f7783719ae9689fd43b	100	ms_int5	1	0	0	0	0	00.00:01:32	0
79-66-92-22	92ebfbfc8396466283a7ef0fc753a9ee	100	ms_int2	1	0	0	0	0	00.00:02:50	0
58-33-21-75	93d4082817c24fb893ef040ddd822fd5	100	ms_int3	1	0	0	0	0	00.00:04:19	0
42-03-02-77	95d0fd7af4dc409eac53ef92e70339af	100	ms_int8	1	0	0	0	0	00.00:01:32	0
63-60-39-18	969150571d7d4b13b5f5bd53f8265429	100	ms_int8	1	0	0	0	0	00.00:03:50	0
27-25-61-10	96eba91d5d96490197a44da137e4d98a	100	ms_int5	1	0	0	0	0	00.00:04:28	0
33-09-75-18	9816e3608c2b4b21ae662e3e5139cd8b	100	ms_int8	1	0	0	0	0	00.00:02:13	0
67-48-58-29	98b9178aa66b4252998867618f0e7bc1	100	ms_int6	1	0	0	0	0	00.00:05:02	0
15-87-15-31	9a1d7f680c2c403bae4044602282b69c	100	ms_int5	1	0	0	0	0	00.00:01:17	0
32-39-59-17	9bd2018b26e24fc39939e73512a72799	100	ms_int11	1	0	0	0	0	00.00:09:53	0
76-17-47-91	9ee09ba3123343318824df43be5d1865	100	ms_int8	1	0	0	0	0	00.00:01:13	0
21-41-46-81	9eeeb0ba1865419caa10cf2044fa01b1	100	ms_int8	1	0	0	0	0	00.00:02:38	0
18-89-97-36	a172c1fd63ab42558d1f8cde13627bca	100	ms_int11	1	0	0	0	0	00.00:05:19	0
65-07-49-34	a1ed5e5e50b740e49c9e5fded9406a51	100	ms_int8	1	0	0	0	0	00.00:02:31	0
